fullVisitorId,hits,newVisits,pageviews,totalTransactionRevenue,transactions,timeOnSite,browser_name,browser_width,browser_height,deviceCategory,operatingSystem,language,country,city,paymentMethod,itemCount
h39qaaj9wjfd83f8,74,0,18,28850.0,1,1247,Safari,1280,627,Desktop,OS X,en-GB,France,Chateau-Gontier,CREDIT_CARD ,5
vr1c1zndtg7vkkjq,74,0,19,80000.0,1,615,Chrome,1366,625,Desktop,Windows 10,fr-FR,France,Orléans,CREDIT_CARD ,5
19040513281861354,77,0,6,107000.0,1,471,Safari,1692,1356,Desktop,OS X,en-US,France,Migne,CREDIT_CARD ,9
0nrmcbmjwn289hep,77,0,29,50950.0,1,1493,Chrome,1600,757,Desktop,Windows 10,fr-FR,France,Chartres,CREDIT_CARD ,5
dp40dx6xqjwacc4r,80,0,18,47450.0,1,739,Samsung Browser,360,572,Mobile Phone,Android,fr-FR,France,Colmar,PayPal ,5
ntaee2zbqdhw7d2x,81,0,1,148000.0,1,0,Safari,414,703,Mobile Phone,iOS,fr-FR,France,Limeil-Brevannes,CREDIT_CARD ,10
gh1tg2cfbjk8e7ch,81,1,18,63750.0,1,1076,Chrome Mobile,360,657,Mobile Phone,Android,fr,France,Bourg-les-Valence,CREDIT_CARD ,6
6hhynsagqaqc76kt,83,0,12,83500.0,1,224,Safari,1324,709,Desktop,OS X,fr-FR,France,Limoges,PayPal ,7
9t16360171mcscxv,84,1,19,80300.0,1,1751,Safari,375,561,Mobile Phone,iOS,fr-FR,France,Pessac,CREDIT_CARD ,5
012sw3jrgt1m49yh,89,1,11,77800.0,1,1295,Firefox,1280,640,Desktop,OS X,fr,France,Ceret,CREDIT_CARD ,9
19092616175021775,92,0,20,70450.0,1,751,Edge,1366,655,Desktop,Windows 10,fr-FR,France,Belfort,CREDIT_CARD ,6
3c7jca9gwf8wx54c,92,0,21,95000.0,1,2260,Samsung Browser,360,616,Mobile Phone,Android,fr-FR,France,Courbevoie,CREDIT_CARD ,6
19101912305077443,93,0,17,120000.0,1,727,Safari,320,454,Mobile Phone,iOS,fr-FR,France,Cuvat,CREDIT_CARD ,9
kynjexyvrmnac7rk,94,0,15,109000.0,1,906,Chrome,1200,608,Desktop,OS X,fr-FR,Switzerland,Zurich,CREDIT_CARD ,10
19042321304182462,97,0,20,70400.0,1,2229,Safari,1280,665,Desktop,OS X,fr-FR,France,Angers,CREDIT_CARD ,10
18102308440781116,99,0,14,81600.0,1,774,Chrome Mobile,1024,659,Tablet,iOS,en-GB,United Kingdom,London,PayPal ,10
wz52fzs450d1mdvb,99,1,29,150000.0,1,2429,Edge,1043,530,Desktop,Windows 10,en-GB,France,Brive-la-Gaillarde,CREDIT_CARD ,6
x3kc2yenxeqxykyj,99,0,13,86000.0,1,924,Safari,414,622,Mobile Phone,iOS,fr-FR,France,Villesequelande,CREDIT_CARD ,10
fz77tkx1dw3mzhfp,102,0,14,72950.0,1,874,Edge,1600,824,Desktop,Windows 10,fr-FR,France,Monts-sur-Guesnes,CREDIT_CARD ,10
mn099h4efahdzxsa,105,0,1,81900.0,1,0,Safari,1024,666,Tablet,iOS,fr-FR,France,Isneauville,PayPal ,15
18112022164027290,105,0,15,75450.0,1,540,Safari,375,635,Mobile Phone,iOS,fr-FR,France,Barr,PayPal ,10
19011321585405752,105,0,34,165000.0,1,2688,Chrome,1366,625,Desktop,Windows 10,fr-FR,France,Saint-Mesmin,CREDIT_CARD ,6
cc0s8x7bzq7v8jc4,106,1,19,145500.0,1,1147,Opera,1372,808,Desktop,OS X,fr-FR,France,Maisons-Alfort,CREDIT_CARD ,8
7arxbvx3c49hkfgs,110,0,27,130000.0,1,1942,Chrome,1280,913,Desktop,Windows 10,fr-FR,France,Ivry-sur-Seine,CREDIT_CARD ,6
8xbrvd89ptjvhyzs,111,0,22,88800.0,1,1095,Chrome,1258,530,Desktop,Windows 10,fr-FR,France,Dijon,CREDIT_CARD ,11
scgv0tjrembs41t4,111,1,34,69950.0,1,917,Chrome,1518,734,Desktop,Windows 10,en-US,France,Clamart,CREDIT_CARD ,9
ecxbxwkygsxzmy5p,111,1,25,144000.0,1,2258,Firefox,1600,786,Desktop,Windows 7,fr,France,Saint-Renan,CREDIT_CARD ,10
19040308185011464,115,0,33,171000.0,1,3507,Safari,1024,704,Tablet,iOS,fr-FR,France,Le Havre,CREDIT_CARD ,6
3259m0tfpkpe2jcp,116,0,49,165000.0,1,2097,Chrome,1360,625,Desktop,Windows 10,fr-FR,France,Évreux,PayPal ,6
nyfn2bxb9c8hbnnn,118,0,19,87000.0,1,1334,Chrome Mobile,360,621,Mobile Phone,Android,fr-FR,France,Grenoble,CREDIT_CARD ,11
kxtezwvcpgbpjen2,125,1,15,94500.0,1,556,Edge,1600,839,Desktop,Windows 10,fr-FR,France,Aubais,PayPal ,13
19052515425947786,126,0,36,171000.0,1,1474,Safari,1024,665,Desktop,OS X,en-GB,France,Angoulême,CREDIT_CARD ,10
18100717244996282,130,0,17,79500.0,1,813,Safari,1324,1268,Desktop,OS X,fr-FR,France,Sainte-Maxime,CREDIT_CARD ,12
ehpxrawqw03103v7,134,0,35,72950.0,1,1893,Chrome Mobile,360,559,Mobile Phone,Android,fr,France,Nancy,CREDIT_CARD ,10
44r1f8rpwvaj1bha,134,0,34,78400.0,1,1634,Edge,2259,1100,Desktop,Windows 10,fr-FR,France,Azereix,CREDIT_CARD ,11
19032721262328828,135,0,31,119400.0,1,3200,Safari,1112,745,Tablet,iOS,fr-FR,France,Ajaccio,CREDIT_CARD ,9
vjq4kpxqx76wp0d1,142,1,31,73450.0,1,989,Safari,1324,741,Desktop,OS X,fr-FR,France,Saint-Etienne-de-Montluc,PayPal ,10
bstmjcy3ge5pkq3w,155,0,41,76000.0,1,2902,Safari,1024,665,Desktop,OS X,fr-FR,France,Saint-Priest-en-Jarez,CREDIT_CARD ,11
f645b66fcqcatv7m,156,0,26,155000.0,1,1671,Samsung Browser,360,520,Mobile Phone,Android,fr-FR,France,Saint-Germain-en-Laye,CREDIT_CARD ,10
2jd3gy2t2bfe7ynf,157,0,29,71500.0,1,1566,Chrome Mobile,360,512,Mobile Phone,Android,fr,France,La Roche-sur-Yon,CREDIT_CARD ,12
mn099h4efahdzxsa,177,1,42,81900.0,1,1641,Safari,1024,666,Tablet,iOS,fr-FR,France,Isneauville,PayPal ,15
19101223085879090,181,0,46,72500.0,1,2759,Chrome,1920,910,Desktop,OS X,fr-FR,France,La Baule-Escoublac,CREDIT_CARD ,13
ntaee2zbqdhw7d2x,188,1,20,148000.0,1,2178,Safari,414,703,Mobile Phone,iOS,fr-FR,France,Limeil-Brevannes,CREDIT_CARD ,10
19052708494435330,191,0,27,178500.0,2,1572,Firefox,1357,764,Desktop,OS X,fr,France,Still,CREDIT_CARD ,11
19052708494435330,191,0,27,178500.0,2,1572,Firefox,1357,764,Desktop,OS X,fr,France,Still,CREDIT_CARD ,10
f92wfs5p8009yrq1,209,1,71,70000.0,1,3244,Chrome,1368,625,Desktop,Windows 8.1,en-US,France,Gentilly,PayPal ,9
n1xeyrcqxtzw79gr,211,1,14,101000.0,1,977,Firefox,1366,614,Desktop,Windows 10,fr,France,Marennes,PayPal ,5
kqzjr3qp0ej9eeg1,216,1,47,224000.0,1,2679,Chrome,1440,789,Desktop,OS X,fr-FR,France,La Valette-du-Var,CREDIT_CARD ,9
19071218123201376,225,0,17,95000.0,1,480,Edge,1592,827,Desktop,Windows 10,fr-FR,France,Istres,PayPal ,11
cbpj2e8yzkgxhe4f,236,0,75,156000.0,1,2368,Safari,1680,892,Desktop,OS X,en-US,France,Annemasse,PayPal ,11
v0v1qvq198mr8sz9,37,1,8,50950.0,1,208,Chrome Mobile,393,727,Mobile Phone,Android,en-US,Ireland,Cork,CREDIT_CARD ,1
zhy92rnhvp65wgss,38,1,6,50950.0,1,183,Chrome Mobile,393,727,Mobile Phone,Android,en-US,Ireland,Cork,GIFT_CERTIFICATE ,1
z2gkmqbcqvxdcsyn,38,1,6,50950.0,1,135,Chrome Mobile,393,727,Mobile Phone,Android,en-US,Ireland,Cork,PayPal ,1
8rjhxtxkks4gzezr,38,1,6,50950.0,1,227,Safari,375,553,Mobile Phone,iOS,en-US,United States,Miami,GIFT_CERTIFICATE ,1
53970qdgt3y25r8m,38,1,6,46950.0,1,391,Safari,375,553,Mobile Phone,iOS,en-US,United States,Miami,CREDIT_CARD ,1
t9dfgw6hfsxtgz1s,38,1,6,50950.0,1,247,Safari,375,553,Mobile Phone,iOS,en-US,United States,Miami,GIFT_CERTIFICATE ,1
gv110gcgaqkk07m0,38,1,6,50950.0,1,211,Safari,375,553,Mobile Phone,iOS,en-US,United States,Miami,CREDIT_CARD ,1
dq8nweyc65ekwe3e,38,1,6,50950.0,1,234,Safari,375,553,Mobile Phone,iOS,en-US,United States,Miami,GIFT_CERTIFICATE ,1
8vnp7f081hgcpbr8,38,1,6,50950.0,1,200,Safari,375,553,Mobile Phone,iOS,en-US,United States,Miami,PayPal ,1
vtnf9ac4md1kyvxv,39,1,7,50950.0,1,260,Safari,375,553,Mobile Phone,iOS,en-US,United States,Miami,CREDIT_CARD ,1
b6s46b8a588sza8f,39,1,6,50950.0,1,167,Chrome Mobile,393,727,Mobile Phone,Android,en-US,Ireland,Cork,GIFT_CERTIFICATE ,1
pqe2p332qcsn00t3,42,1,7,50950.0,1,177,Safari,375,553,Mobile Phone,iOS,en-IE,Ireland,Cork,CREDIT_CARD ,1
cm089v9h7vp5z9p8,44,1,6,52950.0,1,214,Safari,375,553,Mobile Phone,iOS,en-US,United States,Miami,CREDIT_CARD ,2
4evsac7feetsvpv1,44,1,6,52950.0,1,152,Chrome Mobile,393,727,Mobile Phone,Android,en-US,Ireland,Cork,CREDIT_CARD ,2
3rfw78gkseg6gw2s,72,1,15,20950.0,1,497,Safari,375,581,Mobile Phone,iOS,fr-FR,France,,PayPal ,5
x8vvvc8j0qfbfcb9,37,1,8,50950.0,1,237,Chrome Mobile,393,727,Mobile Phone,Android,en-US,Ireland,,GIFT_CERTIFICATE ,1
qzn4nsjq2pn969qy,37,1,8,50950.0,1,457,Safari,375,553,Mobile Phone,iOS,en-IE,Ireland,,GIFT_CERTIFICATE ,1
4f69vmshn3bmqrbg,37,1,8,50950.0,1,369,Safari,375,553,Mobile Phone,iOS,en-IE,Ireland,,CREDIT_CARD ,1
wxwqxa2qzcmy8260,37,1,8,50950.0,1,211,Chrome Mobile,393,727,Mobile Phone,Android,en-US,Ireland,,GIFT_CERTIFICATE ,1
0s33h9fwst30bp55,37,1,8,50950.0,1,190,Chrome Mobile,393,727,Mobile Phone,Android,en-US,Ireland,,CREDIT_CARD ,1
7tn8nhfw6gf817vv,38,1,9,50950.0,1,248,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
vb0zpzee0301zgcn,38,1,8,90000.0,1,197,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
t6jzmyzjfgx37cqn,38,1,6,50950.0,1,221,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,GIFT_CERTIFICATE CREDIT_CARD ,1
ep5x2cm42r8bwqm3,38,1,9,50950.0,1,241,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,GIFT_CERTIFICATE PayPal ,1
pb6d8w8nhmdkfnma,38,1,9,50950.0,1,250,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
amjf5h8gf0tk42j0,38,1,9,46950.0,1,217,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
trrhzjtwb8ggwjby,38,1,9,50950.0,1,219,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
xnj65q3ba8ergcj4,38,1,9,50950.0,1,213,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,GIFT_CERTIFICATE ,1
vx1hx3876w3yk3wy,38,1,6,46950.0,1,149,Chrome Mobile,393,727,Mobile Phone,Android,en-US,Ireland,,CREDIT_CARD ,1
9r04bggmxy5tpdrb,38,1,6,50950.0,1,158,Chrome Mobile,393,727,Mobile Phone,Android,en-US,Ireland,,CREDIT_CARD ,1
nshzpz8k5dp4sdra,38,1,6,50950.0,1,138,Safari,375,553,Mobile Phone,iOS,en-IE,Ireland,,PayPal ,1
r0jnwyn674bpjzjq,38,1,6,50950.0,1,145,Safari,375,553,Mobile Phone,iOS,en-IE,Ireland,,CREDIT_CARD ,1
xxjh4ha26bmy5580,38,1,6,50950.0,1,294,Safari,375,553,Mobile Phone,iOS,en-IE,Ireland,,PayPal ,1
6ac7hzgz99crwkn7,38,1,6,50950.0,1,154,Chrome Mobile,393,727,Mobile Phone,Android,en-US,Ireland,,CREDIT_CARD ,1
cbabzewe3f968fjb,38,1,6,46950.0,1,264,Safari,375,553,Mobile Phone,iOS,en-US,United States,,CREDIT_CARD ,1
hfyk5vqyj7j0z320,38,1,6,46950.0,1,152,Chrome Mobile,393,727,Mobile Phone,Android,en-US,Ireland,,CREDIT_CARD ,1
sv01xh18rab3q83y,38,1,6,50950.0,1,138,Chrome Mobile,393,727,Mobile Phone,Android,en-US,Ireland,,PayPal ,1
90ebxnnahrv5mnvz,39,1,9,90000.0,1,216,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
01ey6w5qwd50yaaw,39,1,7,50950.0,1,187,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
synz9rd1kwtr990r,39,1,7,49950.0,1,215,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
87eaxz4hvqbyqkt0,39,1,7,50950.0,1,213,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,GIFT_CERTIFICATE CREDIT_CARD ,1
mn60sjkx8sbg6967,39,1,7,50950.0,1,172,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
p11bqrsefz8fx3vq,39,1,7,50950.0,1,205,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
5vexcd0ws546nbyk,39,1,7,46950.0,1,174,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
mg2escabne5yyx19,39,1,7,50950.0,1,223,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,GIFT_CERTIFICATE GIFT_CERTIFICATE ,1
teqfrsq82q5pp6ex,39,1,7,50950.0,1,143,Safari,375,553,Mobile Phone,iOS,en-IE,Ireland,,CREDIT_CARD ,1
ffy2znp7c22mk9ze,39,1,7,50950.0,1,167,Safari,375,553,Mobile Phone,iOS,en-IE,Ireland,,CREDIT_CARD ,1
zyq7qtxqj80pshd7,39,1,7,50950.0,1,171,Chrome Mobile,393,727,Mobile Phone,Android,en-US,Ireland,,CREDIT_CARD ,1
6gc3w9qxd88718r9,39,1,9,50950.0,1,288,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,GIFT_CERTIFICATE CREDIT_CARD ,1
g91srcd3t26yfm3h,39,1,9,50950.0,1,217,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,PayPal ,1
t9q9bzf3p33m9nna,39,1,9,50950.0,1,255,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,GIFT_CERTIFICATE CREDIT_CARD ,1
8jqd7vrj5zp8rkzf,39,1,9,50950.0,1,247,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,GIFT_CERTIFICATE GIFT_CERTIFICATE ,1
y1rv3bbhtb304d29,40,1,8,50950.0,1,199,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
ykjrx0q8vh65468q,40,1,7,90000.0,1,183,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
vfkawhsdtcg0qh63,40,1,7,50950.0,1,147,Safari,375,553,Mobile Phone,iOS,en-IE,Ireland,,CREDIT_CARD ,1
t5fcpzz0zkr53fjx,40,1,7,50950.0,1,161,Safari,375,553,Mobile Phone,iOS,en-IE,Ireland,,CREDIT_CARD ,1
tkfnbwjq40v2zzdx,40,1,7,50950.0,1,184,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,GIFT_CERTIFICATE ,1
tfywm7yd2vq1byzc,40,1,7,50950.0,1,211,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,GIFT_CERTIFICATE PayPal ,1
x16862krjgvcgawt,40,1,7,50950.0,1,172,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,PayPal ,1
6m63s6kbrvjvyrs5,40,1,7,50950.0,1,189,Chrome Mobile,393,727,Mobile Phone,Android,en-US,Ireland,,CREDIT_CARD ,1
q2sgaqwbfp2je9v3,44,1,9,52950.0,1,214,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
ttrfyn2abqgz2m2g,44,1,9,52950.0,1,212,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
zw7t7xb4j7p1v0vr,44,1,6,52950.0,1,170,Chrome Mobile,393,727,Mobile Phone,Android,en-US,Ireland,,CREDIT_CARD ,2
132xmda8zbkcxb0h,44,1,6,52950.0,1,304,Safari,375,553,Mobile Phone,iOS,en-IE,Ireland,,CREDIT_CARD ,2
9zcxkhfqtg9vr8x2,45,1,7,52950.0,1,184,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
m8414saapqt0r0gf,45,1,12,8950.0,1,237,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
36txen10qferew45,45,1,7,52950.0,1,177,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
r2fjrr00ck83jnfy,48,1,9,80000.0,1,235,Chrome Mobile,393,727,Mobile Phone,Android,en-US,Ireland,,CREDIT_CARD ,2
8hchkt0sqvnpk7hx,48,1,9,80000.0,1,229,Chrome Mobile,393,727,Mobile Phone,Android,en-US,Ireland,,CREDIT_CARD ,2
fpv1mn8mrn1hnaj8,50,1,8,80000.0,1,209,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
7pksjkb600jgh98x,50,1,10,80000.0,1,243,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
k1xqvyqqwecd72nh,51,1,10,91450.0,1,245,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
6gzbr0b81wy6n8q2,52,1,7,91450.0,1,189,Chrome Mobile,393,727,Mobile Phone,Android,en-US,Ireland,,CREDIT_CARD ,2
axppzkmnq820yj37,52,1,7,91450.0,1,177,Chrome Mobile,393,727,Mobile Phone,Android,en-US,Ireland,,CREDIT_CARD ,2
j29mgn9b8s50zn0j,54,1,8,91450.0,1,215,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
zy3y92qndnrng7my,55,1,8,50950.0,1,239,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,4
2385gnm9fbabhzbf,56,1,9,95950.0,1,207,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,4
xz7sm8t17jejp1nt,76,1,8,50950.0,1,239,Chrome,1920,925,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
19080115151290281,58,0,20,90350.0,1,2448,Chrome,1536,722,Desktop,Windows 10,en-US,Bulgaria,Sofia,CREDIT_CARD ,1
w7ykmt6gcm2espqe,35,1,8,384950.0,1,237,Safari,375,635,Mobile Phone,iOS,en-SG,Bulgaria,Sofia,PayPal ,1
44656vmzddbmpq43,102,0,22,59850.0,2,3101,Chrome,1198,722,Desktop,Windows 10,en-US,Bulgaria,Sofia,CREDIT_CARD ,1
44656vmzddbmpq43,102,0,22,59850.0,2,3101,Chrome,1198,722,Desktop,Windows 10,en-US,Bulgaria,Sofia,CREDIT_CARD ,3
afmcre2twexetp8d,209,0,51,468150.0,5,6141,Safari,768,922,Tablet,iOS,en-GB,Bulgaria,Sofia,CREDIT_CARD ,1
4nx0tnq18n16bh68,115,1,38,52500.0,1,1724,Firefox,1600,785,Desktop,Windows 7,fr,France,Toulouse,CREDIT_CARD ,6
q7qjfqb659x7jb0j,58,1,6,52950.0,1,157,Firefox,1408,612,Desktop,Windows 10,fr,France,Paris,GIFT_CERTIFICATE CREDIT_CARD ,5
dm7w9826pxbqnyj3,62,1,10,58950.0,1,827,Firefox,1675,923,Desktop,OS X,fr,France,Paris,CREDIT_CARD ,5
eqrefz5tw1w6zadn,66,1,6,63450.0,1,488,Safari,375,553,Mobile Phone,iOS,fr-FR,France,Paris,CREDIT_CARD ,6
18092317284730341,66,0,6,215000.0,1,248,Firefox,1920,889,Desktop,OS X,fr,France,Paris,CREDIT_CARD ,7
18120911075689208,69,0,9,28450.0,1,714,Samsung Browser,320,545,Mobile Phone,Android,fr-FR,France,Paris,PayPal ,5
2yjmztktj6gmfxxr,73,0,8,110000.0,1,255,Chrome,1920,969,Desktop,Windows 7,fr-FR,France,Paris,CREDIT_CARD ,8
nekdy338xdpm0b2p,75,1,11,112500.0,1,307,Safari,1947,904,Desktop,OS X,fr-FR,France,Paris,CREDIT_CARD ,6
npwcqk2j4d2sng4f,86,0,16,72500.0,1,538,Iron,1920,1068,Desktop,Windows 7,fr-FR,France,Paris,CREDIT_CARD ,7
fra007njrmh507sv,87,1,13,80000.0,1,1032,Safari,414,628,Mobile Phone,iOS,fr-FR,France,Paris,PayPal ,9
19030818504829371,92,0,6,81000.0,1,623,Safari,375,553,Mobile Phone,iOS,fr-FR,France,Paris,CREDIT_CARD ,11
7cdmapxvrn0qrknf,99,1,20,172300.0,1,1099,Edge,1920,935,Desktop,Windows 10,fr-FR,France,Paris,CREDIT_CARD ,7
25nd13f649479zw2,101,1,16,95700.0,1,1582,Chrome,1280,610,Desktop,Windows 10,fr-FR,France,Paris,CREDIT_CARD ,11
f6t2k5rg7wxk0v80,102,0,42,56000.0,1,2635,Chrome Mobile,412,775,Mobile Phone,Android,fr,France,Paris,CREDIT_CARD ,6
j8asf54pwbxbw1br,102,0,18,93000.0,1,581,Chrome,1280,561,Desktop,Windows 10,fr-FR,France,Paris,CREDIT_CARD ,10
ymf2sh7nyjvs6hnh,111,0,19,194000.0,1,794,Safari,1280,671,Desktop,OS X,fr-FR,France,Paris,CREDIT_CARD ,7
rtz07vjpdvn5v95c,113,1,20,170500.0,1,686,Chrome,1440,740,Desktop,OS X,fr-FR,France,Paris,CREDIT_CARD ,7
zhqqxh7trh421z2x,134,0,33,221000.0,1,974,Chrome,1280,913,Desktop,Windows 10,fr-FR,France,Paris,CREDIT_CARD ,9
bfg20vvjce1xtv3q,148,1,35,184000.0,1,1499,Safari,375,626,Mobile Phone,iOS,fr-FR,France,Paris,PayPal ,10
k25c4dd8vzey75zm,236,1,96,100000.0,1,4221,Chrome,1920,937,Desktop,Windows 10,en-US,France,Paris,CREDIT_CARD ,12
19110911521386785,80,0,8,70000.0,1,590,Samsung Browser,360,512,Mobile Phone,Android,fr,France,Marseille,CREDIT_CARD ,9
19110911521386785,95,0,18,70000.0,1,692,Samsung Browser,360,568,Mobile Phone,Android,fr,France,Marseille,CREDIT_CARD ,9
y2v8ew34przx6eha,108,1,16,89000.0,1,559,Chrome,1280,610,Desktop,Windows 10,fr-FR,France,Lyon,CREDIT_CARD ,10
19072511242055230,127,0,26,70000.0,1,1521,Chrome,1661,909,Desktop,Windows 10,fr-FR,France,Lyon,CREDIT_CARD ,9
m3brpzx8pwy5swbk,88,1,14,62950.0,1,438,Safari,414,719,Mobile Phone,iOS,fr-FR,France,Giromagny,PayPal ,6
kmqd9nk5mjgkq4xp,104,0,26,80000.0,1,1690,Safari,375,553,Mobile Phone,iOS,fr-FR,France,Giromagny,CREDIT_CARD ,9
19102813550021088,117,0,17,149500.0,1,2526,Safari,414,650,Mobile Phone,iOS,fr-FR,France,Giromagny,CREDIT_CARD ,7
18113017511195803,140,0,25,302000.0,1,1136,Samsung Browser,1280,672,Tablet,Android,fr-FR,France,Giromagny,CREDIT_CARD ,10
jhxr105v414wpraa,54,0,5,108000.0,1,150,Safari,414,764,Mobile Phone,iOS,fr-FR,France,Bordeaux,PayPal ,6
nm2z8ww08mch0kst,80,1,15,51950.0,1,558,Safari,1264,749,Desktop,OS X,fr-FR,France,Bordeaux,CREDIT_CARD ,5
19100815521970349,107,0,16,277000.0,1,899,Firefox,1536,750,Desktop,Windows 10,fr,France,Bordeaux,PayPal ,7
19101110110885753,101,0,22,120000.0,1,1789,Chrome,1920,937,Desktop,Windows 7,en-US,France,Paris,CREDIT_CARD ,3
19101113570296351,47,1,5,120000.0,1,168,Safari,320,450,Mobile Phone,iOS,fr-FR,France,Loos,CREDIT_CARD ,3
19101012282685403,51,0,6,120000.0,1,227,Safari,414,896,Mobile Phone,iOS,en-US,Israel,Tel Aviv,PayPal ,3
19100808092416932,41,0,1,29950.0,1,0,Chrome,1600,757,Desktop,Windows 10,fr-FR,France,Yffiniac,CREDIT_CARD ,3
19100115325506418,45,0,7,57950.0,1,375,Chrome Mobile,360,560,Mobile Phone,Android,en-US,France,Paris,CREDIT_CARD ,1
19101115265265595,49,1,6,34950.0,1,599,Chrome,1920,969,Desktop,Windows 10,fr-FR,France,Paris,CREDIT_CARD ,3
19101110224369216,64,1,12,15950.0,1,623,Firefox,1366,632,Desktop,Windows 7,fr,France,Amiens,CREDIT_CARD ,3
19092009503690859,70,0,9,65950.0,1,1647,Chrome,1904,946,Desktop,Windows 10,fr-FR,France,Paris,CREDIT_CARD ,3
19101117351623807,74,1,13,120000.0,1,406,Chrome,1680,939,Desktop,Windows 7,fr-FR,France,Saint-Herblain,PayPal ,3
19101112573022609,75,1,13,75000.0,1,2441,Safari,375,646,Mobile Phone,iOS,fr-FR,France,Lyon,CREDIT_CARD ,3
19092619233081599,86,0,14,81500.0,1,2545,Chrome Mobile,360,560,Mobile Phone,Android,fr-FR,France,,CREDIT_CARD ,3
19101116553338772,91,1,23,120000.0,1,1623,Safari,1024,698,Tablet,iOS,fr-FR,Luxembourg,Differdange,CREDIT_CARD ,3
19100321385438909,92,0,16,92500.0,1,610,Chrome Mobile,360,612,Mobile Phone,Android,fr,France,Ribecourt-Dreslincourt,CREDIT_CARD ,3
19042315354422988,99,0,17,81900.0,1,1132,Chrome,2560,1196,Desktop,OS X,fr-FR,France,Arles,CREDIT_CARD ,3
18101100340464948,105,0,26,120000.0,1,1220,Chrome Mobile,800,1160,Tablet,Android,fr-FR,France,Rungis,CREDIT_CARD ,3
19090610145517758,120,0,25,110800.0,1,1640,Safari,375,635,Mobile Phone,iOS,fr-FR,France,Saint-Germain-en-Laye,CREDIT_CARD ,3
19101112094718891,133,1,31,82500.0,1,2506,Chrome,1280,646,Desktop,OS X,fr-FR,France,Fontaines-sur-Saone,CREDIT_CARD ,3
19092608432615269,170,1,45,91500.0,1,2481,Chrome,1600,789,Desktop,Windows 7,fr-FR,France,Breitenau,CREDIT_CARD ,3
19101120090250077,190,1,51,119200.0,1,2804,Safari,375,549,Mobile Phone,iOS,fr-FR,France,Nantes,PayPal ,3
19101020145595039,11,1,9,50950.0,1,260,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,Den Helder,GIFT_CERTIFICATE PayPal ,1
19101102320682894,11,1,9,50950.0,1,266,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,Den Helder,CREDIT_CARD ,3
19101103414309842,11,1,8,95950.0,1,235,Chrome Mobile,393,658,Mobile Phone,Android,en-US,Ireland,Dundalk,CREDIT_CARD ,2
